#{"t_start": 1750876477.8128698, "env_id": "None"}
r,l,t
-20.043943,500,539.807163
-20.077238,500,539.807186
-19.807783,500,539.807209
-19.944157,500,543.152918
-20.093706,500,543.154804
-20.042204,500,543.154878
-20.05635,500,543.154897
-19.995417,500,546.507234
-19.664055,500,546.507308
-19.67783,500,546.507331
-19.923025,500,546.507344
-19.89746,500,549.852902
-19.883913,500,549.852975
-19.723871,500,549.852997
-19.478392,500,549.853009
-19.85028,500,553.197074
-19.576721,500,553.197148
-19.547352,500,553.197169
-19.399906,500,553.197181
-19.892624,500,556.538022
-19.830763,500,556.53992
-19.416273,500,556.539994
-19.803787,500,556.540018
-19.009974,500,559.885244
-19.495619,500,559.885316
-19.895233,500,559.885335
-19.878439,500,559.885348
-19.274035,500,563.232267
-19.581503,500,563.232338
-19.424696,500,563.232357
-19.92704,500,563.232368
-19.415537,500,566.564274
-19.997835,500,566.566234
-19.64474,500,566.566316
-19.881086,500,566.566337
-19.437315,500,569.890257
-19.540428,500,569.89037
-19.243893,500,569.890394
-19.896112,500,569.890407
-19.97175,500,573.214207
-19.083746,500,573.214355
-19.708841,500,573.214387
-19.586771,500,573.214407
-19.58806,500,581.068959
-20.054993,500,581.069081
-19.5914,500,581.069103
-19.396765,500,581.069118
-19.635864,500,584.382439
-20.296179,500,584.38251
-19.873072,500,584.382528
-19.69715,500,584.382542
-19.954187,500,587.701191
-19.77265,500,587.701263
-19.675507,500,587.701281
-20.273932,500,587.701293
-19.313768,500,591.06752
-19.39709,500,591.067601
-20.215536,500,591.067621
-19.459013,500,591.067636
-19.706863,500,594.41128
-19.761936,500,594.411352
-19.68444,500,594.411372
-19.3581,500,594.411388
-19.656199,500,597.761893
-20.128597,500,597.761964
-20.109753,500,597.761982
-19.82426,500,597.761994
-19.532238,500,601.10522
-19.480553,500,601.107099
-19.507826,500,601.107171
-19.517464,500,601.10719
-19.383333,500,604.443857
-19.61036,500,604.44589
-19.456257,500,604.446096
-19.476118,500,604.447228
-19.368162,500,607.78413
-19.832,500,607.784208
-19.829556,500,607.78423
-19.560522,500,607.784243
-19.983534,500,611.11869
-20.082434,500,611.118778
-19.875727,500,611.118802
-19.413519,500,611.118816
-19.63261,500,614.461604
-19.572184,500,614.461675
-19.800905,500,614.461696
-19.707796,500,614.461717
-19.428743,500,617.813308
-19.96255,500,617.813381
-19.953495,500,617.813401
-20.281916,500,617.813417
-19.462267,500,621.156997
-19.607449,500,621.157079
-20.01957,500,621.157098
-19.975563,500,621.157111
-20.408901,500,624.508904
-19.800571,500,624.509026
-20.173082,500,624.509057
-19.209564,500,624.509069
-20.127487,500,627.85023
-19.711285,500,627.850302
-20.21924,500,627.850324
-19.676449,500,627.85034
-20.31397,500,631.200675
-19.71728,500,631.20076
-20.423407,500,631.20078
-19.42081,500,631.200792
-19.365881,500,634.550018
-19.909267,500,634.550097
-20.02377,500,634.55012
-19.611355,500,634.550133
-19.94748,500,637.90717
-19.073803,500,637.907243
-19.597527,500,637.907265
-20.105196,500,637.907278
-20.159372,500,641.253035
-19.772974,500,641.253111
-19.825163,500,641.253132
-19.85721,500,641.253144
-19.976164,500,644.60968
-19.789366,500,644.60977
-19.825956,500,644.609791
-20.098347,500,644.609805
-19.280159,500,652.430231
-20.348526,500,652.43031
-20.18065,500,652.430328
-19.784773,500,652.430341
-19.433813,500,655.785894
-19.490257,500,655.786044
-19.972336,500,655.786076
-19.803055,500,655.786097
-19.988432,500,659.143089
-20.047705,500,659.143167
-19.904188,500,659.143188
-19.52575,500,659.143201
-19.859816,500,662.499266
-19.89215,500,662.499339
-20.009647,500,662.499359
-19.6619,500,662.499375
-20.020052,500,665.855205
-19.559628,500,665.855272
-19.540735,500,665.855293
-19.779976,500,665.855304
-19.939627,500,669.226765
-19.95994,500,669.226835
-19.898615,500,669.226856
-19.604017,500,669.226874
-19.857855,500,672.595966
-19.962944,500,672.596043
-19.68601,500,672.596064
-19.391241,500,672.596076
-19.769686,500,675.95756
-19.260698,500,675.957634
-19.51339,500,675.957653
-20.113583,500,675.957666
-19.832003,500,679.317397
-20.184801,500,679.31747
-19.340223,500,679.317492
-19.709433,500,679.317504
-19.51097,500,682.684891
-20.00093,500,682.684994
-19.391224,500,682.685015
-20.204613,500,682.685037
-19.437313,500,686.042501
-19.881763,500,686.042574
-19.94946,500,686.042595
-20.161985,500,686.042607
-19.394888,500,689.388786
-19.597559,500,689.38886
-19.858538,500,689.38888
-20.151854,500,689.388892
-19.86743,500,692.736389
-19.955984,500,692.736468
-19.921284,500,692.736489
-19.818512,500,692.736507
-19.142305,500,696.087225
-20.016068,500,696.087296
-20.001068,500,696.087317
-19.74891,500,696.087333
-19.405945,500,699.39021
-20.2622,500,699.390284
-19.934496,500,699.390304
-19.93481,500,699.390317
-20.01166,500,702.751573
-19.563435,500,702.751643
-20.057684,500,702.751666
-20.058157,500,702.751678
-19.696888,500,706.131107
-20.09157,500,706.13119
-19.932995,500,706.131212
-19.90427,500,706.131225
-20.567509,500,709.466592
-20.082699,500,709.46667
-20.152721,500,709.466692
-20.627893,500,709.466705
-20.120804,500,712.795609
-19.7599,500,712.797688
-19.497576,500,712.797773
-19.362694,500,712.797793
-19.837046,500,716.160735
-19.750576,500,716.160827
-20.468634,500,716.160848
-20.151354,500,716.160861
-20.23402,500,723.944489
-19.880789,500,723.944637
-20.235703,500,723.944669
-20.507124,500,723.944689
-19.7135,500,727.280923
-20.183039,500,727.280998
-19.46087,500,727.281016
-19.787453,500,727.281044
-20.054691,500,730.614509
-19.80421,500,730.614581
-20.656898,500,730.614602
-19.33469,500,730.614614
-19.800982,500,733.940859
-19.835073,500,733.940926
-19.990923,500,733.940942
-19.772934,500,733.940953
-19.829714,500,737.287653
-19.687878,500,737.287789
-19.826817,500,737.287811
-19.915768,500,737.287826
-20.177704,500,740.647964
-19.708538,500,740.648117
-19.964611,500,740.648148
-19.689663,500,740.648168
-19.347654,500,743.99613
-19.441975,500,743.996202
-19.74487,500,743.996224
-18.9956,500,743.996236
-19.590433,500,747.342953
-20.389572,500,747.343037
-20.516708,500,747.34306
-20.250504,500,747.343073
-20.283127,500,750.688831
-19.556177,500,750.688991
-19.924265,500,750.689022
-19.657654,500,750.689051
-19.57075,500,754.024306
-19.667349,500,754.02438
-19.802814,500,754.024402
-19.671494,500,754.024414
-20.196566,500,757.362962
-19.62961,500,757.363038
-19.61945,500,757.36306
-19.91481,500,757.363073
-20.006325,500,760.760745
-19.828432,500,760.76085
-19.878914,500,760.76087
-19.422646,500,760.760882
-20.41644,500,764.118709
-19.3705,500,764.118795
-19.518452,500,764.118818
-20.048265,500,764.118834
-19.78449,500,767.494147
-20.286657,500,767.496013
-20.03449,500,767.496239
-19.69229,500,767.497252
-19.940203,500,770.826597
-19.655384,500,770.826674
-19.871708,500,770.826696
-19.820835,500,770.826709
-20.079258,500,774.165782
-19.576674,500,774.167748
-19.724865,500,774.167822
-20.270737,500,774.167841
-19.832155,500,777.516496
-19.490658,500,777.516572
-19.900223,500,777.516593
-20.078876,500,777.516606
-19.692232,500,780.864317
-20.269543,500,780.864388
-19.531858,500,780.864411
-19.727055,500,780.864424
-20.102777,500,784.213019
-19.781857,500,784.213115
-19.763287,500,784.213137
-19.822588,500,784.213151
-19.382698,500,787.565728
-19.594835,500,787.565818
-19.524015,500,787.565836
-19.406616,500,787.565849
-20.215553,500,795.378525
-19.67786,500,795.378639
-20.001406,500,795.378666
-19.695095,500,795.378685
-20.061768,500,798.713777
-19.772943,500,798.713845
-19.77573,500,798.713863
-19.650063,500,798.713878
-20.512835,500,802.046114
-19.966583,500,802.048006
-19.700312,500,802.048089
-19.817854,500,802.048108
-19.890932,500,805.388012
-19.840076,500,805.388121
-19.53286,500,805.388147
-20.154106,500,805.38816
-19.67071,500,808.718278
-19.552162,500,808.718357
-19.951138,500,808.71838
-19.885431,500,808.718392
-20.293362,500,812.05566
-20.25482,500,812.055731
-19.528217,500,812.055768
-19.240227,500,812.055782
-19.885405,500,815.390961
-19.965496,500,815.391066
-19.887192,500,815.39109
-19.78182,500,815.391103
-20.233717,500,818.779514
-19.853647,500,818.779603
-20.12334,500,818.779623
-20.18211,500,818.779637
-19.760025,500,822.127271
-20.090775,500,822.127342
-19.534637,500,822.12736
-19.925789,500,822.127372
-19.762,500,825.464915
-20.16273,500,825.46499
-19.473707,500,825.465012
-20.045568,500,825.465034
-19.822115,500,828.79502
-19.565989,500,828.795144
-19.35443,500,828.795166
-19.361109,500,828.795177
-20.057507,500,832.150632
-19.909687,500,832.150715
-20.400467,500,832.150752
-20.086151,500,832.150766
-20.017042,500,835.478658
-20.060125,500,835.478728
-19.955374,500,835.478762
-19.747272,500,835.478779
-19.572195,500,838.828591
-20.009806,500,838.828659
-19.785254,500,838.828681
-19.99008,500,838.828694
-19.871815,500,842.180235
-20.00936,500,842.180306
-19.972221,500,842.180327
-19.800846,500,842.180349
-19.877676,500,845.53372
-20.03662,500,845.533809
-20.346113,500,845.533831
-19.97429,500,845.533843
-19.745619,500,848.88654
-19.525743,500,848.886614
-19.810741,500,848.886634
-19.955639,500,848.886646
-20.116138,500,852.237641
-19.719332,500,852.23777
