#{"t_start": 1750874161.730601, "env_id": "None"}
r,l,t
-19.446075,500,991.429102
-19.635319,500,991.429121
-19.947659,500,991.429135
-20.1158,500,994.838182
-19.811172,500,994.838263
-19.589924,500,994.838282
-19.552713,500,994.838294
-19.754324,500,998.164741
-19.842747,500,998.164828
-19.895494,500,998.164851
-19.952293,500,998.164867
-20.247772,500,1001.866989
-20.151316,500,1001.867076
-20.038963,500,1001.8671
-19.995182,500,1001.867116
-19.421232,500,1005.506652
-19.728947,500,1005.506734
-19.902573,500,1005.506755
-19.747677,500,1005.506771
-20.141645,500,1009.122469
-19.737253,500,1009.122553
-19.660357,500,1009.122576
-19.932653,500,1009.122594
-19.701899,500,1012.782258
-19.84471,500,1012.782362
-20.003809,500,1012.782382
-20.290865,500,1012.782409
-20.009304,500,1016.16717
-20.2715,500,1016.167244
-19.340046,500,1016.167263
-19.593092,500,1016.167275
-19.751343,500,1019.656818
-20.389286,500,1019.656886
-19.795898,500,1019.656907
-19.96204,500,1019.656919
-19.601503,500,1023.111359
-20.073095,500,1023.11145
-20.092953,500,1023.111472
-20.207914,500,1023.111485
-19.906328,500,1026.495956
-20.119644,500,1026.496028
-20.58105,500,1026.496047
-19.243195,500,1026.496061
-20.080975,500,1030.067018
-20.27518,500,1030.067099
-19.826183,500,1030.067123
-19.814726,500,1030.067139
-20.207201,500,1038.840369
-20.612942,500,1038.840482
-19.45029,500,1038.840506
-20.079714,500,1038.840522
-19.9749,500,1042.60158
-20.211248,500,1042.601661
-20.167124,500,1042.601681
-19.980345,500,1042.601693
-20.279364,500,1046.045344
-20.315487,500,1046.045428
-20.27229,500,1046.045449
-20.010042,500,1046.04546
-20.160566,500,1049.48426
-19.833548,500,1049.484368
-19.96624,500,1049.484409
-20.378235,500,1049.484425
-19.699596,500,1052.931095
-20.081057,500,1052.931181
-20.101353,500,1052.931205
-20.144215,500,1052.931222
-19.78383,500,1056.310655
-20.116514,500,1056.310724
-19.53817,500,1056.310742
-19.767286,500,1056.310754
-19.770367,500,1059.950438
-20.16071,500,1059.95056
-19.6173,500,1059.950588
-19.870953,500,1059.950605
-19.670258,500,1063.516589
-19.623558,500,1063.516675
-20.262627,500,1063.5167
-20.234154,500,1063.516717
-20.122883,500,1067.17213
-19.981531,500,1067.172205
-19.807133,500,1067.172227
-19.601772,500,1067.172239
-19.985907,500,1070.655609
-19.573582,500,1070.655697
-19.911858,500,1070.655719
-19.683447,500,1070.655734
-20.257036,500,1073.954306
-19.789701,500,1073.954376
-19.954962,500,1073.954416
-20.249826,500,1073.954432
-19.972834,500,1077.254077
-19.855116,500,1077.254155
-20.277817,500,1077.254176
-20.16355,500,1077.254188
-19.928387,500,1080.553816
-19.418308,500,1080.555729
-20.17287,500,1080.555803
-20.050135,500,1080.555822
-20.35425,500,1083.873064
-20.415262,500,1083.873137
-20.45764,500,1083.873159
-20.04489,500,1083.873172
-19.718458,500,1087.192012
-20.321999,500,1087.19208
-19.788973,500,1087.192098
-20.124874,500,1087.192109
-20.301167,500,1090.490858
-19.943996,500,1090.490929
-20.041195,500,1090.490948
-20.184822,500,1090.49096
-20.337883,500,1093.817205
-20.10035,500,1093.817328
-19.774818,500,1093.817349
-20.371283,500,1093.817364
-20.051363,500,1097.145865
-19.303785,500,1097.145938
-20.165173,500,1097.145958
-20.18237,500,1097.14597
-20.17369,500,1100.464137
-19.767744,500,1100.46421
-19.933863,500,1100.464229
-20.083218,500,1100.464243
-19.891993,500,1103.818234
-19.946178,500,1103.81831
-19.909945,500,1103.818331
-18.991003,500,1103.818344
-20.370512,500,1111.52737
-20.488718,500,1111.527458
-20.055557,500,1111.527478
-19.739408,500,1111.527491
-20.226921,500,1114.873173
-19.898441,500,1114.873247
-20.169525,500,1114.873266
-19.786905,500,1114.87328
-19.579035,500,1118.234693
-19.77974,500,1118.234796
-20.13923,500,1118.234819
-20.272326,500,1118.234833
-19.474958,500,1121.522211
-19.747066,500,1121.522283
-20.098715,500,1121.522304
-19.54111,500,1121.522319
-20.07743,500,1124.837767
-19.390049,500,1124.837837
-20.27522,500,1124.837855
-19.79072,500,1124.837867
-19.976843,500,1128.208121
-19.846842,500,1128.208193
-20.302029,500,1128.208218
-20.036196,500,1128.208235
-19.679499,500,1131.527011
-20.413006,500,1131.527083
-19.807394,500,1131.527109
-19.676105,500,1131.527122
-20.043137,500,1134.870185
-20.277685,500,1134.870261
-20.017973,500,1134.87028
-20.044044,500,1134.870291
-20.154257,500,1138.236911
-19.896454,500,1138.236985
-19.99511,500,1138.237007
-20.326254,500,1138.237019
-20.650354,500,1141.52983
-20.08151,500,1141.529901
-19.970839,500,1141.529919
-19.791946,500,1141.529931
-20.196169,500,1144.842459
-20.123001,500,1144.842532
-19.229696,500,1144.842551
-19.53938,500,1144.842563
-20.03404,500,1148.20231
-19.687664,500,1148.202381
-19.845081,500,1148.202418
-20.198591,500,1148.202432
-20.05611,500,1151.559353
-20.11006,500,1151.559482
-20.04127,500,1151.559504
-19.520334,500,1151.559516
-19.489243,500,1154.894859
-20.293783,500,1154.894933
-20.261488,500,1154.894953
-19.866528,500,1154.894969
-20.030787,500,1158.244744
-20.047058,500,1158.246638
-19.743122,500,1158.246718
-19.779726,500,1158.246737
-20.122656,500,1161.589589
-20.149086,500,1161.589683
-19.855358,500,1161.589705
-20.260107,500,1161.589716
-19.753302,500,1164.927285
-20.322636,500,1164.927357
-19.843678,500,1164.927378
-19.864868,500,1164.927409
-19.895727,500,1168.274392
-20.072548,500,1168.274477
-20.023933,500,1168.274498
-20.070175,500,1168.274513
-20.155182,500,1171.600463
-19.61271,500,1171.600535
-19.864086,500,1171.600554
-19.614986,500,1171.600567
-19.9171,500,1174.944881
-20.418276,500,1174.944955
-19.988953,500,1174.944975
-20.084084,500,1174.944998
-20.21519,500,1182.623261
-19.977432,500,1182.623352
-19.71827,500,1182.623376
-19.987974,500,1182.623401
-20.071022,500,1185.940274
-19.97181,500,1185.940347
-19.87588,500,1185.940368
-20.106544,500,1185.940381
-20.252834,500,1189.261792
-20.162245,500,1189.26186
-20.26424,500,1189.261878
-19.809149,500,1189.261892
-20.201109,500,1192.5456
-19.759972,500,1192.545691
-19.80402,500,1192.545713
-20.455507,500,1192.545726
-20.070786,500,1195.844902
-20.002617,500,1195.844976
-20.07288,500,1195.844994
-19.725107,500,1195.845005
-20.547388,500,1199.164424
-20.132591,500,1199.164499
-20.269869,500,1199.164517
-19.833511,500,1199.164531
-19.89214,500,1202.498165
-19.758017,500,1202.498241
-20.27902,500,1202.49826
-19.954252,500,1202.498274
-20.307013,500,1205.822453
-19.308847,500,1205.822525
-19.406116,500,1205.822543
-19.616467,500,1205.822557
-19.70932,500,1209.190156
-19.830912,500,1209.190246
-20.287085,500,1209.190268
-20.066189,500,1209.19028
-19.61892,500,1212.52326
-19.94164,500,1212.523331
-20.374462,500,1212.52335
-20.404064,500,1212.523362
-19.480675,500,1215.845962
-20.383772,500,1215.846039
-20.024475,500,1215.846062
-19.943153,500,1215.846074
-20.200682,500,1219.172479
-19.54836,500,1219.172554
-20.27031,500,1219.172572
-19.51574,500,1219.172584
-20.455034,500,1222.507568
-19.849016,500,1222.507634
-19.952795,500,1222.507652
-19.745876,500,1222.507675
-20.249306,500,1225.842112
-20.131546,500,1225.842183
-19.322613,500,1225.842201
-19.460121,500,1225.842213
-19.974976,500,1229.181968
-20.198132,500,1229.182038
-19.475029,500,1229.182056
-19.827368,500,1229.182071
-19.748596,500,1232.520702
-20.085258,500,1232.520778
-20.059393,500,1232.520797
-19.462967,500,1232.520811
-19.710323,500,1235.832104
-19.591686,500,1235.832192
-20.115992,500,1235.832211
-19.787367,500,1235.832224
-19.96368,500,1239.143812
-20.216413,500,1239.143885
-20.208826,500,1239.143903
-20.483652,500,1239.143915
-20.536951,500,1242.503284
-19.989109,500,1242.503418
-19.940903,500,1242.503441
-20.652905,500,1242.503453
-20.011328,500,1245.843261
-20.405985,500,1245.843332
-19.778187,500,1245.843353
-20.27001,500,1245.843365
-20.03173,500,1253.6046
-20.022026,500,1253.604689
-19.74199,500,1253.604711
-19.975494,500,1253.604727
-20.266937,500,1256.937391
-19.985085,500,1256.937479
-20.270344,500,1256.937499
-19.49697,500,1256.937514
-20.241707,500,1260.258172
-19.963753,500,1260.25825
-20.01489,500,1260.258273
-20.060778,500,1260.258285
-20.150522,500,1263.610302
-20.01975,500,1263.610383
-20.144077,500,1263.61043
-20.462324,500,1263.610446
-20.125338,500,1266.928038
-19.921034,500,1266.928103
-19.935965,500,1266.92812
-19.801176,500,1266.928131
-20.675985,500,1270.223327
-20.143087,500,1270.223411
-20.333902,500,1270.223431
-20.053911,500,1270.223445
-20.154627,500,1273.522444
-19.4938,500,1273.522513
-20.116392,500,1273.522533
-19.782755,500,1273.522549
-19.563951,500,1276.812097
-20.18453,500,1276.812171
-20.155642,500,1276.812189
-20.337328,500,1276.812201
-20.21278,500,1280.108146
-19.739832,500,1280.108218
-19.921604,500,1280.10824
-19.543022,500,1280.108253
-20.347792,500,1283.429426
-19.832209,500,1283.429496
-19.792147,500,1283.429516
-20.017796,500,1283.429528
-20.23173,500,1286.751996
-20.341822,500,1286.752067
-19.623981,500,1286.752086
-20.10236,500,1286.752097
-20.067472,500,1290.067954
-19.913086,500,1290.068025
-19.759077,500,1290.068048
-20.296907,500,1290.06806
-19.934158,500,1293.392274
-19.919003,500,1293.392347
-19.90831,500,1293.392366
-19.510986,500,1293.392378
-20.275259,500,1296.703092
-19.647518,500,1296.703167
-19.853699,500,1296.703185
-20.035698,500,1296.703199
-19.966143,500,1300.04608
-19.41989,500,1300.04803
-19.913519,500,1300.048109
-20.155415,500,1300.04813
-20.229755,500,1303.364936
-20.185524,500,1303.365006
-20.002312,500,1303.365028
-19.537231,500,1303.365041
-19.87785,500,1306.676097
-19.98561,500,1306.677996
-20.05593,500,1306.678068
-20.151814,500,1306.678088
-20.207178,500,1310.012335
-20.27365,500,1310.012421
-20.245773,500,1310.012444
-19.79244,500,1310.012455
-20.015953,500,1313.338223
-20.019833,500,1313.3383
-20.077084,500,1313.338322
-19.956179,500,1313.338335
-19.741499,500,1316.675082
-19.747446,500,1316.675156
-20.319778,500,1316.675175
-20.020544,500,1316.675189
-20.261324,500,1324.437811
-20.027605,500,1324.437882
-20.450827,500,1324.4379
-20.059824,500,1324.437912
-19.827795,500,1327.771345
-20.110863,500,1327.771433
-19.947283,500,1327.771454
-20.037117,500,1327.771468
-20.133812,500,1331.106413
-19.537775,500,1331.108629
-20.21475,500,1331.108724
-19.88524,500,1331.108745
-19.860796,500,1334.477541
-20.01765,500,1334.477612
-19.946415,500,1334.477637
-19.69956,500,1334.477656
-19.571766,500,1337.801107
-19.682028,500,1337.801179
-20.445621,500,1337.801198
-19.980145,500,1337.801213
-20.24616,500,1341.126282
-19.834167,500,1341.126362
-19.660727,500,1341.126399
-20.310383,500,1341.126412
-20.064394,500,1344.471445
-20.34081,500,1344.471565
-19.79378,500,1344.471589
-20.103367,500,1344.471602
-20.241995,500,1347.841836
-20.220655,500,1347.843749
-20.24931,500,1347.84395
-20.579605,500,1347.844842
-19.937096,500,1351.194062
-20.191463,500,1351.194135
-19.64782,500,1351.194156
-20.027584,500,1351.194169
-19.989431,500,1354.544453
-20.573708,500,1354.544533
-20.785908,500,1354.544554
-20.18877,500,1354.544566
-20.04773,500,1357.872048
-20.442545,500,1357.872122
-19.93076,500,1357.872144
-20.032364,500,1357.872156
-20.178171,500,1361.188344
-19.600721,500,1361.188429
-19.660625,500,1361.188451
-20.000355,500,1361.188467
-20.274843,500,1364.508792
-19.920774,500,1364.508868
-19.88575,500,1364.50889
-20.111609,500,1364.508903
-19.837368,500,1367.833887
-19.808924,500,1367.833974
-20.25569,500,1367.833993
-20.022161,500,1367.834006
-20.122534,500,1371.150451
-20.001797,500,1371.150525
-20.399097,500,1371.150543
-20.227722,500,1371.150555
-20.067528,500,1374.460773
-20.059902,500,1374.460843
-19.763315,500,1374.460861
-20.07469,500,1374.460874
-20.469204,500,1377.76996
-19.808332,500,1377.770036
-20.041218,500,1377.770054
-19.700949,500,1377.770066
-20.243479,500,1381.11457
-20.229723,500,1381.114646
-20.009724,500,1381.114666
-20.225355,500,1381.114678
-19.873682,500,1384.431508
-20.398802,500,1384.431582
-20.281,500,1384.431601
-20.383514,500,1384.431615
-20.146736,500,1387.778754
-20.56352,500,1387.778826
-20.300488,500,1387.778844
-20.42945,500,1387.778858
-19.774342,500,1395.491313
-20.198505,500,1395.493294
-20.01134,500,1395.493357
-20.208378,500,1395.493376
-19.95601,500,1398.848187
-20.603975,500,1398.848262
-19.461246,500,1398.848283
-19.976093,500,1398.848295
-20.399033,500,1402.210832
-19.896679,500,1402.210959
-19.768778,500,1402.210987
-19.91528,500,1402.211005
-19.797182,500,1405.562541
-19.915598,500,1405.562616
-20.043444,500,1405.562636
-20.376377,500,1405.562649
-19.97477,500,1408.902781
-20.22838,500,1408.902853
-20.169147,500,1408.902871
-20.020884,500,1408.902883
-20.446337,500,1412.243953
-19.88404,500,1412.244027
-20.492044,500,1412.244049
-20.403772,500,1412.244062
-19.99426,500,1415.568017
-19.926884,500,1415.569993
-19.937696,500,1415.570068
-20.450289,500,1415.570087
-20.00839,500,1418.894229
-19.989084,500,1418.894321
-19.825394,500,1418.894345
-20.016706,500,1418.894358
-19.747747,500,1422.210043
-20.111126,500,1422.211911
-19.662899,500,1422.211982
-20.47606,500,1422.211999
-20.350876,500,1425.546082
-19.611113,500,1425.54624
-20.135057,500,1425.546272
-19.91847,500,1425.546293
-20.26723,500,1428.885678
-19.894655,500,1428.885764
-19.903782,500,1428.885785
-19.94266,500,1428.885797
-19.980541,500,1432.214937
-19.981909,500,1432.215011
-20.210932,500,1432.215033
-20.083965,500,1432.215045
-20.37316,500,1435.50679
-19.854404,500,1435.506861
-19.726442,500,1435.506882
-20.19711,500,1435.506898
-20.291063,500,1438.821664
-19.904753,500,1438.821747
-19.901518,500,1438.821765
-20.172722,500,1438.821779
-19.731642,500,1442.15575
-20.084486,500,1442.155825
-20.2718,500,1442.155847
-20.341719,500,1442.155859
-20.418104,500,1445.490431
-20.12641,500,1445.490499
-19.988914,500,1445.490519
-19.803534,500,1445.490531
-19.74554,500,1448.825152
-20.784363,500,1448.825315
-20.160069,500,1448.825347
-20.442451,500,1448.827194
-19.596264,500,1452.153658
-20.186335,500,1452.153825
-19.81755,500,1452.153857
-20.552383,500,1452.155689
-19.750422,500,1455.467
-20.113525,500,1455.467071
-19.74482,500,1455.467089
-20.057398,500,1455.4671
-20.56108,500,1458.772949
-19.8656,500,1458.773019
-20.27123,500,1458.773036
-19.703789,500,1458.773048
-20.499176,500,1466.453809
-20.235207,500,1466.453877
-20.120005,500,1466.453895
-20.168026,500,1466.453906
-20.469786,500,1469.740968
-20.21241,500,1469.741044
-20.251146,500,1469.741066
-20.315922,500,1469.741078
-20.421543,500,1473.05291
-20.048637,500,1473.052985
-20.172043,500,1473.053008
-19.727488,500,1473.053021
-19.724218,500,1476.344075
-19.969912,500,1476.344149
-20.446836,500,1476.344172
-20.498482,500,1476.344184
-19.887106,500,1479.634539
-19.87382,500,1479.636822
-19.629309,500,1479.637022
-19.957945,500,1479.637934
-20.550745,500,1482.954496
-20.328768,500,1482.954571
-20.911251,500,1482.954592
-20.271254,500,1482.954604
-20.102776,500,1486.271286
-20.249573,500,1486.271352
-20.017632,500,1486.271368
-20.235262,500,1486.271379
-20.270067,500,1489.564515
-20.233429,500,1489.564586
-20.058788,500,1489.564604
-20.39496,500,1489.564615
-20.342527,500,1492.901041
-20.416233,500,1492.90113
-20.741678,500,1492.90115
-20.02022,500,1492.901161
-20.36616,500,1496.232819
-19.829147,500,1496.232953
-19.870777,500,1496.232986
-20.226828,500,1496.233007
-19.86593,500,1499.555112
-20.12392,500,1499.555184
-20.058859,500,1499.555205
-19.794394,500,1499.555222
-19.873812,500,1502.865101
-19.834093,500,1502.865175
-19.960424,500,1502.865194
-20.290184,500,1502.865206
-19.780836,500,1506.193303
-20.279789,500,1506.193378
-20.025888,500,1506.193411
-20.309654,500,1506.193423
-19.981436,500,1509.503923
-20.359173,500,1509.503997
-19.33594,500,1509.504019
-19.85435,500,1509.504032
-20.144386,500,1512.801205
-20.62673,500,1512.801275
-19.728851,500,1512.801296
-19.727865,500,1512.801308
-19.983803,500,1516.134751
-20.014606,500,1516.134824
-20.131084,500,1516.134845
-20.330185,500,1516.134861
-20.018064,500,1519.454985
-19.595596,500,1519.455059
-20.179502,500,1519.455077
-19.6475,500,1519.455089
-19.785336,500,1522.750499
-20.020388,500,1522.750569
-19.906946,500,1522.750593
-20.21985,500,1522.750606
-20.2092,500,1526.061382
-19.510502,500,1526.061542
-19.986614,500,1526.061566
-20.164377,500,1526.061579
-20.356998,500,1529.395104
-20.470778,500,1529.39518
-19.732634,500,1529.395199
-20.139395,500,1529.395211
-20.457909,500,1537.200183
-19.573484,500,1537.202107
-20.616137,500,1537.202181
-19.893309,500,1537.202199
-20.005398,500,1540.50877
-20.009558,500,1540.508842
-19.791313,500,1540.508865
-20.341969,500,1540.508877
-19.693836,500,1543.829451
-20.220009,500,1543.829525
-19.375181,500,1543.829543
-19.924162,500,1543.829557
-20.176826,500,1547.171683
-19.878656,500,1547.171781
-20.389856,500,1547.171801
-20.07092,500,1547.171813
-20.37992,500,1550.489023
-20.049065,500,1550.489092
-20.139091,500,1550.489111
-20.06422,500,1550.489123
-20.189045,500,1553.799357
-20.382812,500,1553.799479
-19.794645,500,1553.799502
-20.271482,500,1553.799514
-19.727448,500,1557.10385
-20.273783,500,1557.10392
-20.184948,500,1557.10394
-19.882559,500,1557.103955
-19.915497,500,1560.41263
-19.998573,500,1560.412709
-20.30717,500,1560.41273
-19.932465,500,1560.412742
-20.248878,500,1563.713084
-20.38598,500,1563.713159
-19.561165,500,1563.713182
-19.549774,500,1563.713195
-20.118525,500,1567.017136
-20.144638,500,1567.017211
-19.344028,500,1567.017231
-20.078695,500,1567.017242
-19.912462,500,1570.326326
-20.592386,500,1570.326411
-20.231943,500,1570.326432
-20.36601,500,1570.326444
-19.783472,500,1573.635639
-19.935211,500,1573.635724
-19.969688,500,1573.635747
-19.984886,500,1573.635759
-20.416372,500,1576.953202
-20.25141,500,1576.953278
-20.101814,500,1576.953297
-20.157564,500,1576.953309
-20.310116,500,1580.269852
-19.79519,500,1580.269928
-20.367296,500,1580.269945
-19.789825,500,1580.26996
-19.81807,500,1583.59209
-20.17244,500,1583.592159
-20.21943,500,1583.592176
-20.025349,500,1583.59219
-19.943005,500,1586.900524
-20.166994,500,1586.900593
-19.870699,500,1586.90061
-20.021166,500,1586.900622
-20.285282,500,1590.211875
-20.613377,500,1590.213788
-19.847313,500,1590.21382
-19.83323,500,1590.213836
-20.219328,500,1593.547374
-19.964973,500,1593.547481
-19.701609,500,1593.547504
-19.813848,500,1593.547519
-20.015078,500,1596.864924
-19.974373,500,1596.864999
-19.970818,500,1596.865018
-20.532545,500,1596.865034
-20.516558,500,1600.180851
-20.09471,500,1600.180925
-20.394749,500,1600.180944
-20.15173,500,1600.180956
-19.908878,500,1607.905183
-20.245903,500,1607.907236
-20.284916,500,1607.907451
-19.928612,500,1607.908416
-20.176332,500,1611.226502
-19.969923,500,1611.226599
-20.318361,500,1611.226623
-20.099556,500,1611.226636
-20.204126,500,1614.533358
-20.146357,500,1614.535429
-20.034328,500,1614.535626
-20.488245,500,1614.536639
-20.212809,500,1617.890687
-20.159395,500,1617.890778
-19.976416,500,1617.890797
-19.767149,500,1617.89081
-20.479647,500,1621.216982
-20.679533,500,1621.217056
-20.47402,500,1621.217074
-20.314573,500,1621.217086
-20.385462,500,1624.535608
-20.080067,500,1624.53571
-20.673697,500,1624.535733
-20.307049,500,1624.535746
-20.280228,500,1627.873473
-19.941969,500,1627.873548
-20.617907,500,1627.873571
-19.746382,500,1627.873584
-19.841475,500,1631.2069
-19.969397,500,1631.206969
-20.025003,500,1631.206986
-20.3381,500,1631.206999
-20.36037,500,1634.502498
-20.089378,500,1634.502571
-20.358702,500,1634.502592
-19.861557,500,1634.502608
-20.574411,500,1637.819097
-20.580772,500,1637.819168
-20.122879,500,1637.819188
-20.554716,500,1637.819203
-19.91996,500,1641.162102
-19.520596,500,1641.162176
-20.356703,500,1641.162195
-20.399717,500,1641.162207
-20.223654,500,1644.509793
-20.248692,500,1644.509865
-20.47537,500,1644.509883
-19.956198,500,1644.509895
-20.229486,500,1647.840382
-20.103727,500,1647.840472
-19.630032,500,1647.840491
-20.202225,500,1647.840503
-20.045465,500,1651.157478
-20.396004,500,1651.157583
-19.706726,500,1651.157604
-20.073156,500,1651.157616
-20.085398,500,1654.470612
-20.62347,500,1654.470706
-19.971169,500,1654.470729
-20.089754,500,1654.470745
-20.277405,500,1657.78036
-19.74749,500,1657.780483
-20.017063,500,1657.780509
-19.754452,500,1657.780522
-20.243973,500,1661.097805
-19.83515,500,1661.097885
-20.15648,500,1661.097905
-19.82254,500,1661.097921
-20.240732,500,1664.413121
-19.84294,500,1664.413196
-20.158024,500,1664.413215
-20.14799,500,1664.413227
-20.21273,500,1667.754569
-19.661514,500,1667.756618
-19.904364,500,1667.756835
-19.95467,500,1667.757809
-19.794628,500,1671.073634
-20.244232,500,1671.073781
-19.727037,500,1671.073811
-19.906456,500,1671.073831
-19.55485,500,1678.816974
-19.984255,500,1678.817043
-19.583445,500,1678.817064
-19.833012,500,1678.817079
-20.073195,500,1682.129718
-20.133879,500,1682.129789
-20.216702,500,1682.129807
-20.499968,500,1682.129819
-20.515137,500,1685.426316
-20.295542,500,1685.426398
-19.924212,500,1685.426418
-20.28548,500,1685.426431
-19.948843,500,1688.729625
-20.108149,500,1688.729703
-20.469286,500,1688.729723
-20.313969,500,1688.729735
-20.134161,500,1692.021495
-19.849503,500,1692.021568
-20.477707,500,1692.021585
-19.984581,500,1692.021597
-20.177416,500,1695.349464
-20.714258,500,1695.34961
-20.116533,500,1695.349643
-19.5647,500,1695.349665
-20.552298,500,1698.669134
-20.361086,500,1698.669209
-20.529346,500,1698.669227
-19.944801,500,1698.669239
-20.267666,500,1702.005791
-19.537008,500,1702.005857
-20.462791,500,1702.005875
-19.983435,500,1702.005889
-19.939054,500,1705.326222
-19.998795,500,1705.326309
-20.222614,500,1705.326331
-20.070667,500,1705.326347
-20.491892,500,1708.631582
-20.008251,500,1708.6317
-19.91698,500,1708.631722
-20.017302,500,1708.631736
-20.351528,500,1711.956231
-20.369148,500,1711.956321
-19.922993,500,1711.956349
-19.756691,500,1711.956369
-20.14651,500,1715.271155
-20.40964,500,1715.271315
-20.36727,500,1715.271346
-19.867819,500,1715.271364
-19.976246,500,1718.590187
-19.949377,500,1718.590261
-19.61454,500,1718.590279
-19.900476,500,1718.590291
-20.595072,500,1721.89318
-19.912066,500,1721.893252
-20.815588,500,1721.893272
-19.55195,500,1721.893289
-20.156305,500,1725.475951
-19.391539,500,1725.476032
-19.8873,500,1725.476055
-20.400385,500,1725.476071
-19.992268,500,1728.985497
-20.079592,500,1728.985586
-20.396399,500,1728.985611
-19.718836,500,1728.98563
-19.832502,500,1732.749799
-20.109882,500,1732.749879
-19.86557,500,1732.749901
-19.943083,500,1732.749917
-19.831316,500,1736.391093
-20.158484,500,1736.391167
-19.95837,500,1736.391186
-20.081337,500,1736.391197
-20.82123,500,1739.706204
-20.13659,500,1739.706278
-19.735847,500,1739.706296
-19.73569,500,1739.706309
-19.876127,500,1743.072592
-20.087645,500,1743.0727
-19.942268,500,1743.072726
-19.859554,500,1743.072739
-19.82318,500,1751.165155
-20.205606,500,1751.165236
-19.95568,500,1751.165258
-19.798485,500,1751.165277
-20.219439,500,1754.570373
-20.084312,500,1754.570461
-19.668348,500,1754.570482
-19.596992,500,1754.570495
-19.995956,500,1758.020932
-19.755003,500,1758.02104
-20.044302,500,1758.021066
-20.254082,500,1758.021079
-20.318806,500,1761.495887
-19.927488,500,1761.495959
-20.175938,500,1761.495982
-19.96555,500,1761.495994
-20.326342,500,1764.853319
-20.0264,500,1764.853431
-20.30538,500,1764.853453
-20.156744,500,1764.853465
-19.945133,500,1768.211624
-20.555578,500,1768.211701
-20.052713,500,1768.211721
-20.081306,500,1768.211734
-20.311737,500,1771.544329
-19.92209,500,1771.544418
-20.44905,500,1771.544441
-19.549221,500,1771.544454
-20.22404,500,1775.104002
-19.869558,500,1775.104093
-20.534267,500,1775.104114
-20.408737,500,1775.104129
-19.886848,500,1778.521264
-20.250168,500,1778.523172
-20.219692,500,1778.523247
-19.758827,500,1778.523266
-20.154736,500,1781.851922
-19.950577,500,1781.852
-20.11798,500,1781.852021
-20.182478,500,1781.852034
-19.600828,500,1785.17415
-19.711292,500,1785.176042
-20.021505,500,1785.176115
-20.137568,500,1785.176133
-19.901295,500,1788.494499
-20.314116,500,1788.494576
-20.458618,500,1788.494594
-20.55875,500,1788.494606
-20.046633,500,1791.805079
-20.647524,500,1791.805152
-20.213867,500,1791.805174
-20.135897,500,1791.805185
-20.293144,500,1795.138155
-20.323475,500,1795.14013
-19.610266,500,1795.140325
-20.452208,500,1795.141324
-19.930414,500,1798.463282
-20.493933,500,1798.463352
-19.991125,500,1798.46337
-19.557747,500,1798.463382
-19.493753,500,1801.775306
-20.068697,500,1801.775477
-20.276613,500,1801.775509
-20.257969,500,1801.777303
-20.08937,500,1805.08904
-19.901346,500,1805.089108
-20.235348,500,1805.08913
-20.442575,500,1805.089142
-20.158083,500,1808.412901
-19.83411,500,1808.412991
-19.601185,500,1808.413014
-20.00767,500,1808.41303
-20.246778,500,1811.703593
-20.117853,500,1811.703665
-20.01084,500,1811.703695
-19.661343,500,1811.703712
-19.8813,500,1815.009626
-19.85606,500,1815.009706
-20.631836,500,1815.009726
-20.559488,500,1815.009738
